testCaseId,faulty,faultyReason,fulfillsDependencies,operationId,path,httpMethod,inputContentType,outputContentType,headerParameters,pathParameters,queryParameters,formParameters,bodyParameter
test_s0ui2r6j3dbp_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;affiliation=collaborator%2Cowner%2Corganization_member;direction=asc;,,
test_1hrgzo9qsr80x_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=pushed;type=member;,,
test_tru4dahtzewk_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=updated;type=private;,,
test_1hraxvwkg5a9e_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;sort=created;direction=asc;,,
test_1ibbj70hx5lx4_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=collaborator%2Cowner;,,
test_uve7erj47i2f_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=public;sort=full_name;,,
test_1iv9c11qv821w_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=organization_member;direction=desc;,,
test_qeez7kscdx7p_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,type=public;direction=asc;,,
test_1iyq0pk0czlf4_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;affiliation=collaborator;direction=asc;,,
test_1hre7kz5a95k5_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=public;direction=asc;,,
test_1ib0wx9qa4tv4_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=created;type=all;,,
test_qxtuatzqmn1v_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=private;affiliation=owner%2Ccollaborator%2Corganization_member;sort=updated;direction=asc;,,
test_sl8zkhfrm3w8_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=updated;type=private;direction=asc;,,
test_rl5mug3mctgw_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,,,
test_qdyu0vg6zpkj_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=organization_member%2Cowner;sort=pushed;,,
test_vb91uhhmkxfd_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=collaborator%2Cowner%2Corganization_member;sort=full_name;,,
test_1ji7r5k4turmr_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=public;affiliation=owner%2Corganization_member;sort=updated;,,
test_t4a0n6gnlliv_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=owner%2Corganization_member%2Ccollaborator;direction=asc;,,
test_s4xw1uoy61x1_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=public;sort=created;,,
test_vb3i89f2gkdy_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;affiliation=collaborator%2Cowner;,,
test_vbhw6wmishmf_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=owner%2Corganization_member%2Ccollaborator;sort=updated;,,
test_t49k9zrv2rmu_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=pushed;,,
test_ure0c6cuwyue_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;sort=full_name;direction=desc;,,
test_1iv71s5nhojlh_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;,,
test_qe6kb0z25bad_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=collaborator%2Corganization_member%2Cowner;,,
test_t4l3o3137p6g_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=owner;direction=desc;,,
test_sohdpkq8i9f9_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=updated;type=private;,,
test_1jxze8dhbubsk_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=public;affiliation=owner%2Corganization_member;direction=desc;,,
test_uruolum9tyr5_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=public;affiliation=collaborator%2Corganization_member;sort=updated;direction=asc;,,
test_1jyob3v8pyxbr_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,type=all;,,
test_rkzjqkatce2f_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=pushed;direction=desc;,,
test_1h85apmj5yce1_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=organization_member%2Cowner%2Ccollaborator;direction=asc;,,
test_1ibes6q9ixyzq_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=organization_member%2Cowner%2Ccollaborator;direction=desc;,,
test_1ib0e5dp3367m_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=collaborator%2Cowner%2Corganization_member;sort=pushed;,,
test_1hruumjfaykvn_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=private;affiliation=collaborator%2Corganization_member;,,
test_1jer22qjqlu0k_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,type=private;,,
test_rhdu7hpuyo9x_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=owner%2Ccollaborator%2Corganization_member;,,
test_rhlky2u45f8h_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=public;affiliation=collaborator%2Cowner%2Corganization_member;sort=full_name;direction=asc;,,
test_qxqjw417v1wi_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;affiliation=owner%2Ccollaborator;direction=desc;,,
test_qecmygulh837_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=full_name;direction=asc;,,
test_sknboywzkgu1_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=pushed;type=all;,,
test_skstm7aypy03_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;,,
test_vf6fwl361y5x_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=public;affiliation=collaborator%2Corganization_member%2Cowner;sort=created;,,
test_1ievhz7agvxia_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;direction=desc;,,
test_s4m9guccbcqa_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,type=public;direction=asc;,,
test_qe6n16roscog_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=private;affiliation=collaborator%2Corganization_member%2Cowner;sort=full_name;,,
test_qe1lhcjvnho9_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=private;affiliation=owner;sort=full_name;direction=asc;,,
test_qy4yksgomwc6_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=private;,,
test_qhvmbyymau5x_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=organization_member%2Cowner%2Ccollaborator;sort=created;,,
test_1iukx5dh55qut_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;sort=full_name;direction=desc;,,
test_s4umcjv01nhu_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,,,
test_soko760mbktz_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,type=member;direction=desc;,,
test_qdysjlmh8wu1_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,type=member;,,
test_rhocnftmshfc_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=private;affiliation=owner%2Corganization_member;sort=full_name;,,
test_qxwlrhcocchi_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;affiliation=organization_member;direction=desc;,,
test_rl2bz5wi3ink_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=organization_member%2Ccollaborator%2Cowner;direction=desc;,,
test_s18e6qsl9qhv_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;affiliation=owner%2Corganization_member;sort=pushed;,,
test_rl8ejl9si791_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,type=all;direction=desc;,,
test_1hrgzr4bkg95y_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=private;affiliation=collaborator%2Corganization_member;sort=created;direction=desc;,,
test_u82evh9nea92_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,type=private;direction=asc;,,
test_tol8ox9zonkx_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=private;affiliation=collaborator%2Cowner%2Corganization_member;sort=pushed;,,
test_trrc7hi9scpx_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=organization_member;,,
test_1jy5hqgn8v2hy_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;affiliation=owner;,,
test_ubu69gh2dsmo_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;affiliation=organization_member%2Ccollaborator%2Cowner;direction=asc;,,
test_qhw51mgaxrnc_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=public;affiliation=organization_member%2Ccollaborator%2Cowner;,,
test_u8b6xz19j5tl_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,type=private;direction=asc;,,
test_uvk8179ppcmx_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,type=public;direction=asc;,,
test_1hbliml6xgth2_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=organization_member;direction=desc;,,
test_qdss8e1sid6d_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,type=public;,,
test_skna2brtdbn7_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=private;,,
test_socb8xc3zwac_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=updated;type=public;direction=asc;,,
test_vf1f2g94lnhu_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,type=public;direction=asc;,,
test_tog74tiy9df7_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;affiliation=owner%2Corganization_member;,,
test_1iemn5u33pxko_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=created;,,
test_1iykiq33fk606_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,,,
test_1hux6tgg19ysm_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=private;,,
test_qy4xgy03lc2r_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,direction=asc;,,
test_trwwznbyaxip_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=full_name;type=member;,,
test_qxnrni21afxx_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,type=private;direction=asc;,,
test_1ibes4d39e1d1_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;direction=desc;,,
test_qxljfyc3xdgi_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=pushed;direction=desc;,,
test_1h7o7b1ixpfty_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=public;affiliation=organization_member;sort=created;direction=asc;,,
test_1jyovrkbauzhx_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,type=all;,,
test_sksus72qe7vl_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=updated;,,
test_1iauw5ue5cv8w_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=organization_member%2Cowner%2Ccollaborator;direction=asc;,,
test_qhkl3yhwhbn9_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=private;affiliation=organization_member;direction=asc;,,
test_t4f1hn402q1w_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;affiliation=organization_member%2Ccollaborator%2Cowner;direction=asc;,,
test_1jyb01dy6rrz7_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;,,
test_vbhe9fz6jejq_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;sort=updated;direction=desc;,,
test_urp5djcz5yli_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=collaborator;sort=created;direction=asc;,,
test_1hrjqoetbunol_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,direction=asc;,,
test_urrxxhq7xq28_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=created;type=public;direction=asc;,,
test_qeey1bi2oswz_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;affiliation=collaborator%2Cowner;direction=desc;,,
test_1h7gd6xs3wb4z_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=private;sort=full_name;direction=asc;,,
test_1hrpaafbsmwj7_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=organization_member%2Cowner;direction=asc;,,
test_1iyhqmol90egn_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=pushed;type=member;,,
test_s1gny5v0yq7t_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=private;direction=asc;,,
test_1jxzf30dw5mjq_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=organization_member%2Ccollaborator;sort=created;,,
test_ubj2rq6nq1io_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=collaborator;sort=pushed;direction=asc;,,
test_1hv2q216c0d46_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=public;affiliation=owner%2Corganization_member%2Ccollaborator;direction=desc;,,
test_t86x63piodpf_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,type=owner;,,
test_skxuwvomz7ed_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;,,
test_qdss8afxsf92_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;affiliation=owner%2Ccollaborator%2Corganization_member;sort=updated;,,
test_1hb7oj6qf1n3n_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=full_name;type=public;direction=desc;,,
test_vf6hsfey42lx_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=updated;type=member;,,
test_rl2d2kiacdo7_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=collaborator%2Corganization_member%2Cowner;sort=created;,,
test_1h7zt69bgld2b_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;affiliation=owner%2Corganization_member;,,
test_1if0jo0byhyee_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=public;affiliation=collaborator%2Corganization_member%2Cowner;,,
test_sl9g9k6m49x5_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;sort=full_name;direction=desc;,,
test_qxqj1ipri14j_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=private;sort=updated;direction=desc;,,
test_r1a2axhivs4y_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=public;affiliation=owner;,,
test_1hrbfcfwbjgx0_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;sort=full_name;direction=asc;,,
test_rh89hymfhaw3_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,type=member;direction=desc;,,
test_qxqm8ea9iwkj_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=collaborator%2Corganization_member;,,
test_skmtp55u9hdf_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=updated;type=owner;,,
test_s0x9gagmrequ_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=public;affiliation=organization_member%2Cowner%2Ccollaborator;sort=pushed;direction=desc;,,
test_uvjppjascb3l_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=owner;sort=pushed;direction=desc;,,
test_1iukxlxoyjub7_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=pushed;,,
test_qxiais1oemgn_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=organization_member%2Ccollaborator;sort=full_name;,,
test_tocwl4062ywk_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=public;affiliation=collaborator%2Cowner%2Corganization_member;,,
test_rhr4tknfu9tf_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=pushed;,,
test_1jewlmppkon6u_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;affiliation=owner%2Corganization_member;direction=desc;,,
test_1hv897vnp2vy1_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=collaborator%2Corganization_member;direction=asc;,,
test_ubgalqwcin1z_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=full_name;type=member;,,
test_1iesrfv7qnfqe_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,,,
test_qxr2xd3djr5d_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,type=private;direction=asc;,,
test_1h7wzgdhcnsxl_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=private;sort=created;direction=desc;,,
test_tnz2y52g9wtf_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=full_name;type=all;direction=asc;,,
test_sohc33ud1gz7_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=organization_member%2Ccollaborator;,,
test_s1jh7ncgiwc9_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,type=private;direction=desc;,,
test_t4hvwtqz106u_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=private;direction=desc;,,
test_r1loi3ek4fvn_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,affiliation=organization_member%2Cowner%2Ccollaborator;direction=desc;,,
test_1iaxobbxqbvw1_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;affiliation=organization_member%2Ccollaborator;sort=full_name;,,
test_ubgdet9w8oj4_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;affiliation=collaborator%2Cowner%2Corganization_member;,,
test_1iv1k6xdkdp2o_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=private;affiliation=collaborator%2Corganization_member;sort=pushed;,,
test_1jewkufm4pieb_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,direction=asc;,,
test_vbpohqehb0px_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;sort=full_name;,,
test_qxfjg5sbjzn4_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,sort=created;type=owner;direction=desc;,,
test_qe13k7rah4c2_getUserRepos,False,none,True,getUserRepos,/user/repos,GET,application/json,application/json,Authorization=;,,visibility=all;affiliation=organization_member%2Ccollaborator%2Cowner;,,
