testCaseId,faulty,faultyReason,fulfillsDependencies,operationId,path,httpMethod,inputContentType,outputContentType,headerParameters,pathParameters,queryParameters,formParameters,bodyParameter
test_urxf54q5i59s_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,checkOutDate=2023-09-28;hotelIds=MDCEI160%2CARMADVAS;roomQuantity=5;includeClosed=true;countryOfResidence=TW;checkInDate=2023-06-23;bestRateOnly=true;,,
test_soppt8gc401f_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,hotelIds=LMPARCRE;roomQuantity=7;currency=JPY;lang=DE;bestRateOnly=false;,,
test_s1jhzrjn8m75_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,boardType=HALF_BOARD;hotelIds=PIMANAFZ;roomQuantity=7;adults=2;lang=DE;checkInDate=2023-09-21;bestRateOnly=true;,,
test_sl0o6dk7yxbm_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,hotelIds=ONMUCITA%2CWVBCN779;adults=1;currency=RUB;countryOfResidence=MX;checkInDate=2023-09-20;priceRange=10-;bestRateOnly=false;,,
test_ure2o73ghz5i_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,boardType=ALL_INCLUSIVE;checkOutDate=2023-10-01;hotelIds=MCMANVAM%2CXRBKK199%2CWILGBLON;roomQuantity=6;includeClosed=true;countryOfResidence=AU;checkInDate=2023-09-21;bestRateOnly=false;,,
test_uve6xw75ajht_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,checkOutDate=2023-09-24;hotelIds=HSBCNAVW%2CBLPAR123%2CRTPARNOV;roomQuantity=4;adults=7;includeClosed=false;currency=JPY;countryOfResidence=TW;lang=JA;checkInDate=2023-06-24;,,
test_to7cn6y66c6r_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,boardType=BREAKFAST;checkOutDate=2023-09-25;hotelIds=WVBOS381%2CHLLPL708;roomQuantity=7;countryOfResidence=KR;lang=hu-HU;checkInDate=2023-08-14;paymentPolicy=NONE;bestRateOnly=true;,,
test_1jer25l5y4bhz_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,boardType=ROOM_ONLY;checkOutDate=2023-09-29;hotelIds=RTTLSMER;roomQuantity=7;currency=USD;countryOfResidence=JP;lang=zh;checkInDate=2023-04-30;priceRange=15-10000;paymentPolicy=NONE;,,
test_urhbl7tif61v_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,checkOutDate=2023-09-24;hotelIds=HXNYC320%2CMCNYCWSM%2CBWVCE261;adults=1;includeClosed=true;currency=CNY;lang=HU;priceRange=0-500;paymentPolicy=GUARANTEE;,,
test_t4l58dbvuyb5_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,boardType=HALF_BOARD;checkOutDate=2023-09-25;hotelIds=CPMCOD08%2CIQAKLHER%2CCYMUCCYC;adults=6;countryOfResidence=BR;lang=ES;bestRateOnly=false;,,
test_1iusoa3x9f29d_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,checkOutDate=2023-09-29;hotelIds=BWROM024%2CWHBOS787%2CWVADLFRA;adults=6;countryOfResidence=CN;lang=KO;checkInDate=2023-05-31;paymentPolicy=DEPOSIT;,,
test_qhw6j5r2ri9l_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,checkOutDate=2023-09-28;hotelIds=MCVCEJWM%2CHYSFOHUQ%2CARMADAIT%2CBRWASRBB;adults=8;currency=AED;countryOfResidence=ES;checkInDate=2023-04-16;,,
test_qhvmqaag6r1e_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,hotelIds=WVNYCNHO;roomQuantity=3;adults=5;includeClosed=false;currency=CLP;countryOfResidence=AE;lang=ja-JP;checkInDate=2023-04-18;bestRateOnly=true;,,
test_1jenqfnm2otpe_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,boardType=BREAKFAST;hotelIds=CYBOSSOC%2CRTLCYIBI;roomQuantity=6;adults=5;includeClosed=true;currency=CNY;lang=ar;checkInDate=2023-06-29;priceRange=0-200;bestRateOnly=false;,,
test_1k1r6hd05h4ja_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,boardType=FULL_BOARD;checkOutDate=2023-09-28;hotelIds=WVMANBRI;currency=COP;countryOfResidence=BR;lang=zh-CN;checkInDate=2023-08-08;priceRange=0-200;bestRateOnly=true;,,
test_s163k9q98va9_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,boardType=BREAKFAST;hotelIds=MDHAM800%2CCYBERMTC;adults=3;checkInDate=2023-06-02;bestRateOnly=false;,,
test_r1fm8o9e30vt_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,boardType=BREAKFAST;hotelIds=RTBERLIB%2CKCBOSNNZ%2CWVBCN087;currency=EGP;checkInDate=2023-06-25;bestRateOnly=true;,,
test_1hbj8v0zgtgl3_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,checkOutDate=2023-09-26;hotelIds=RTLPLIBI%2CRTADLGRO;adults=4;includeClosed=false;currency=EUR;countryOfResidence=NZ;lang=DE;checkInDate=2023-07-28;priceRange=60;,,
test_qdw2bsa5qwqc_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,boardType=BREAKFAST;hotelIds=RTROMMER%2CBRWASRBB;roomQuantity=1;adults=1;currency=AED;paymentPolicy=DEPOSIT;,,
test_1jew254c033uc_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,checkOutDate=2023-09-28;hotelIds=XRWAS193%2CSMSVQ148;roomQuantity=2;checkInDate=2023-07-12;,,
test_t4ca0zekq793_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,checkOutDate=2023-09-27;hotelIds=FGPARVOI%2CHSVCEAHJ;roomQuantity=2;countryOfResidence=NZ;checkInDate=2023-04-17;priceRange=10-;paymentPolicy=NONE;bestRateOnly=true;,,
test_1jig397udbexx_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,hotelIds=BRWASRBB%2CMDPHL238%2CPILPLBBW;roomQuantity=5;adults=4;includeClosed=true;countryOfResidence=DE;checkInDate=2023-05-20;priceRange=300;,,
test_1iv0z55jnbhwk_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,boardType=HALF_BOARD;hotelIds=CPTLSED6%2CSBBERGEN%2CFNNYCLMF%2CBRBCNDMB;adults=7;includeClosed=true;countryOfResidence=FR;lang=ru-RU;checkInDate=2023-06-22;priceRange=100;,,
test_1k1wpk8z9ykvl_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,hotelIds=RTLONEXC%2CGIPHL174;roomQuantity=7;countryOfResidence=IT;checkInDate=2023-04-18;priceRange=10-;,,
test_qxl14calfhv6_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,hotelIds=HILON542%2CRTAKLNEL;roomQuantity=2;lang=HU;checkInDate=2023-08-12;priceRange=0-50000;paymentPolicy=DEPOSIT;bestRateOnly=false;,,
test_s1jzix7uvc6d_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,boardType=ROOM_ONLY;hotelIds=ONROMMUS%2CSBBERGEN%2CBWSYD207;roomQuantity=4;adults=3;includeClosed=false;countryOfResidence=CA;lang=ko-KR;checkInDate=2023-07-04;priceRange=100-1000;paymentPolicy=NONE;,,
test_sl6ovpvglauq_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,boardType=ALL_INCLUSIVE;checkOutDate=2023-09-24;hotelIds=HLAKL100%2CWVBERTIT%2CRTLCYIBI;countryOfResidence=MX;lang=ZH;checkInDate=2023-05-08;priceRange=0-50000;paymentPolicy=GUARANTEE;,,
test_toa59k64bp6b_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,boardType=ROOM_ONLY;hotelIds=BRBCNDMB%2CHGPHL527;roomQuantity=3;adults=7;lang=ar-DZ;priceRange=0-500;,,
test_r17aj5mnnasm_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,hotelIds=ALLON591%2CWIOSAOSA%2CCYTYOCYC%2CXKPAR321%2CWVDXBAIR%2CCHTLSH02%2CPIMANAFT;roomQuantity=2;adults=8;includeClosed=true;countryOfResidence=JP;lang=ru;checkInDate=2023-05-04;priceRange=-10000;paymentPolicy=NONE;,,
test_rhr6romo3vqc_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,boardType=ROOM_ONLY;hotelIds=MCBOSLWM;adults=1;includeClosed=false;countryOfResidence=AR;priceRange=0-500;bestRateOnly=true;,,
test_vbpqd5bvs8ro_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,checkOutDate=2023-09-25;hotelIds=SBROMPLM%2CMDHAM800%2CONROMMUS;adults=9;includeClosed=true;lang=es-ES;priceRange=10-;paymentPolicy=NONE;bestRateOnly=true;,,
test_1ji7as99datyt_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,checkOutDate=2023-09-30;hotelIds=PUBKKMON;priceRange=-10000;paymentPolicy=NONE;bestRateOnly=false;,,
test_1jensg612jkfs_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,hotelIds=RTLPLIBI%2CREBER870%2CRTSYDMEN;roomQuantity=1;includeClosed=true;lang=JA;checkInDate=2023-08-16;priceRange=100-1000;bestRateOnly=true;,,
test_rhg4g1mc0p4l_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,hotelIds=RTTLSAIR%2CSBROMPLM%2CCPBKK3C3%2CRTSSAMER%2CMCVCEJWM%2CHSFLRAHS;countryOfResidence=CA;priceRange=0-200;paymentPolicy=DEPOSIT;bestRateOnly=true;,,
test_rhr5zcib0lro_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,checkOutDate=2023-09-27;hotelIds=ARMADATO%2CHLLON300;adults=1;includeClosed=true;countryOfResidence=NZ;lang=IT;checkInDate=2023-08-26;priceRange=300;paymentPolicy=DEPOSIT;,,
test_u8dgekbpugqg_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,checkOutDate=2023-09-27;hotelIds=WHSFOXBK;roomQuantity=4;adults=1;countryOfResidence=MX;lang=ar;checkInDate=2023-06-08;priceRange=60;paymentPolicy=NONE;,,
test_rkzkz6q87l14_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,boardType=ALL_INCLUSIVE;checkOutDate=2023-09-24;hotelIds=CYMIAGBC%2CLMBCNPIC;roomQuantity=2;checkInDate=2023-07-30;priceRange=15-10000;bestRateOnly=true;,,
test_t4q3szvb4to1_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,checkOutDate=2023-10-01;hotelIds=ARMADAVE;roomQuantity=8;adults=1;includeClosed=false;lang=FR;checkInDate=2023-08-23;priceRange=60;,,
test_vf1eo97kgiue_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,boardType=HALF_BOARD;hotelIds=RTFLRSOF%2CLMHAMBEL%2CCYORLMAC;roomQuantity=2;includeClosed=true;lang=fr-FR;priceRange=0-100000;,,
test_1jer0im4z3w4h_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,checkOutDate=2023-10-01;hotelIds=LMSYD707%2CRTSYDKIN%2CHSBCNAGY;roomQuantity=9;includeClosed=false;countryOfResidence=CA;checkInDate=2023-07-16;priceRange=100;paymentPolicy=NONE;,,
test_1iv3tmz93e4hl_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,checkOutDate=2023-09-25;hotelIds=HYSFOHRS%2CMCBOGMCM%2CRZUKYRZZ;roomQuantity=6;lang=IT;checkInDate=2023-07-01;priceRange=60;bestRateOnly=false;,,
test_1huxplw7t7cqa_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,boardType=ALL_INCLUSIVE;checkOutDate=2023-09-29;hotelIds=RTMUCPAN;countryOfResidence=CH;lang=zh;priceRange=100-1000;paymentPolicy=NONE;,,
test_tolpfvi34dpd_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,boardType=ROOM_ONLY;hotelIds=WVFLRCAR%2CHLMUC258%2CBWTLS454%2CHSVCEAHJ%2CSIPHL992;roomQuantity=3;adults=1;priceRange=10-;paymentPolicy=GUARANTEE;,,
test_1iynakdduptth_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,checkOutDate=2023-09-24;hotelIds=BWMEL270;roomQuantity=9;adults=2;lang=it;checkInDate=2023-09-06;priceRange=60;,,
test_1iykhjlyt8kz6_getMultiHotelOffers,True,inter_parameter_dependency,False,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,hotelIds=WVROM181%2CHLAKL100;roomQuantity=9;adults=8;includeClosed=false;checkInDate=2023-05-15;priceRange=0-100000;,,
test_t8cgbw7ufkmq_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,checkOutDate=2023-09-26;hotelIds=HSFLRAQR;roomQuantity=3;adults=1;checkInDate=2023-06-19;,,
test_rh50yospdnp5_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,boardType=HALF_BOARD;checkOutDate=2023-09-25;hotelIds=RTSYDMEN%2CHIBOG578%2CCYSELCYC;roomQuantity=4;adults=7;currency=KRW;lang=ru;priceRange=0-500;paymentPolicy=NONE;,,
test_u87y10b2jfxh_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,checkOutDate=2023-09-30;hotelIds=WISELWES;roomQuantity=4;adults=4;currency=AUD;countryOfResidence=GB;checkInDate=2023-08-09;bestRateOnly=false;,,
test_u8arcua0tdtc_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,checkOutDate=2023-09-30;hotelIds=WHSFOXBK%2CPILPLBBW;roomQuantity=7;adults=1;currency=EGP;countryOfResidence=CH;lang=zh;checkInDate=2023-08-18;bestRateOnly=true;,,
test_1hv5gl32hmfs3_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,hotelIds=ONROMMUS;adults=9;includeClosed=true;currency=ZWL;lang=FR;checkInDate=2023-07-01;paymentPolicy=NONE;,,
test_qec5hndkxf08_getMultiHotelOffers,False,none,True,getMultiHotelOffers,/shopping/hotel-offers,GET,application/json,application/json,Authorization=,,checkOutDate=2023-10-01;hotelIds=HLMAN101;roomQuantity=5;adults=7;countryOfResidence=GB;paymentPolicy=NONE;,,
