testCaseId,faulty,faultyReason,fulfillsDependencies,operationId,path,httpMethod,inputContentType,outputContentType,headerParameters,pathParameters,queryParameters,formParameters,bodyParameter
test_urseaxub2542_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=it;maxHeight=3654;maxResults=46;part=liveStreamingDetails%2CcontentDetails%2Cplayer%2CtopicDetails;chart=mostPopular;maxWidth=7936;,,
test_rhaimk55h9v7_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,maxResults=4;videoCategoryId=10;part=statistics%2Cid;chart=mostPopular;,,
test_1hv0hdq1nv7mq_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,maxHeight=3549;part=statistics%2CrecordingDetails%2CtopicDetails%2Cid;chart=mostPopular;maxWidth=4190;,,
test_1hr5cbcc7j580_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=FR;hl=fr;maxHeight=5090;maxResults=50;videoCategoryId=0;part=recordingDetails%2Cstatus%2CtopicDetails;id=LGR-Qfeb88c;,,
test_vb6b669a935i_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=FR;hl=fr;maxHeight=4569;videoCategoryId=1;part=player%2CcontentDetails%2Csnippet;id=t22flliJLTQ;,,
test_1jed6fmpqur1d_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=IT;hl=it;part=id%2CcontentDetails;chart=mostPopular;maxWidth=6200;,,
test_1h7fvl53hs56d_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=PT;hl=en;maxHeight=5823;part=recordingDetails%2CtopicDetails%2CcontentDetails;id=5kUu97Vkwj4;maxWidth=6690;,,
test_uve4m3cm08qd_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=PT;videoCategoryId=15;part=statistics%2CcontentDetails%2CrecordingDetails%2CliveStreamingDetails;chart=mostPopular;,,
test_1iv10rwo9ybld_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=pt;maxHeight=7044;maxResults=40;part=snippet%2CtopicDetails%2CrecordingDetails;chart=mostPopular;maxWidth=4469;,,
test_1jy4xe8b82z4z_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,part=topicDetails%2Cstatus;chart=mostPopular;,,
test_qy1miz5un31x_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=fr;maxHeight=5684;videoCategoryId=17;part=topicDetails%2Cstatistics;chart=mostPopular;,,
test_1iyc6ap6e0o4z_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=FR;hl=en;maxHeight=3043;part=snippet%2Cstatus%2Cstatistics;id=t22flliJLTQ;maxWidth=3547;,,
test_1hrdqtre0eqex_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,maxHeight=7822;maxResults=34;videoCategoryId=1;part=localizations%2Csnippet%2Cstatus%2CtopicDetails;id=n8I-YVuaSR0;,,
test_1hv88tulg7tww_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=DE;hl=de;maxHeight=4800;maxResults=44;part=id%2Clocalizations%2Cstatus;id=n8I-YVuaSR0;,,
test_1ib0fbdep1bna_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=US;maxHeight=2186;part=recordingDetails%2CtopicDetails%2Cid;chart=mostPopular;maxWidth=5791;,,
test_vf0vwd79il43_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,maxResults=28;part=snippet%2Cstatus%2CtopicDetails;chart=mostPopular;maxWidth=1724;,,
test_1h7u9mpl7h92v_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=de;maxHeight=5942;maxResults=11;part=snippet%2CliveStreamingDetails;id=YHD77LIL7s0;,,
test_1k1r81fhtxjxz_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,maxResults=28;videoCategoryId=17;part=id%2CrecordingDetails%2CtopicDetails;id=zZa8PFYtWr4;,,
test_trz415q0703a_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=FR;hl=en;part=id%2Csnippet%2Cstatistics;id=yDgLFOxnQ8Y;maxWidth=7022;,,
test_uboms78r0x89_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=PT;maxHeight=3378;maxResults=48;part=localizations%2Cstatus%2Csnippet%2Cplayer;id=TUJWx7vo44c;maxWidth=8010;,,
test_1jefy7iiq92yb_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=US;part=contentDetails%2Cstatistics;id=5kUu97Vkwj4;maxWidth=6563;,,
test_1ji4zrwxs3s55_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=pt;maxHeight=582;maxResults=9;videoCategoryId=20;part=snippet%2Cplayer%2Cid%2Cstatus;chart=mostPopular;maxWidth=1178;,,
test_skxvotz01mpd_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=pt;maxResults=6;videoCategoryId=10;part=contentDetails%2Cid;id=yDgLFOxnQ8Y;,,
test_ubj5w2m6zo6q_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=IT;hl=fr;maxHeight=2127;maxResults=24;videoCategoryId=2;part=recordingDetails%2Cstatus%2CtopicDetails%2CliveStreamingDetails%2Cstatistics%2Csnippet%2Cid%2Clocalizations;id=n8I-YVuaSR0;,,
test_t49hv4th8lkj_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=PT;videoCategoryId=19;part=topicDetails%2Clocalizations;id=zZa8PFYtWr4;maxWidth=4026;,,
test_urp3fe5e97p5_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,maxResults=43;videoCategoryId=0;part=status%2Cplayer%2Cid;id=LGR-Qfeb88c;,,
test_uvbcu1mwu2i9_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,part=player%2CtopicDetails;chart=mostPopular;maxWidth=4695;,,
test_qhvljyptsg8m_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=ES;hl=it;maxHeight=3942;part=liveStreamingDetails%2Cstatistics%2CtopicDetails;chart=mostPopular;,,
test_vf3mkuqcfluu_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=it;maxResults=25;videoCategoryId=17;part=statistics%2CcontentDetails%2Cplayer;chart=mostPopular;,,
test_s4rthdd4oawk_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=pt;maxHeight=7383;videoCategoryId=15;part=recordingDetails%2Cstatus%2Cplayer%2CtopicDetails%2CcontentDetails;id=zZa8PFYtWr4;maxWidth=5372;,,
test_1iyhrc4g2iv6u_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=FR;maxResults=36;videoCategoryId=0;part=snippet%2CrecordingDetails%2CliveStreamingDetails;id=n8I-YVuaSR0;maxWidth=5782;,,
test_urseot2u4kl1_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,maxHeight=7331;videoCategoryId=15;part=contentDetails%2CrecordingDetails%2Cstatistics%2Cid;id=zZa8PFYtWr4;maxWidth=341;,,
test_t4hvj8swfbjp_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=US;maxHeight=733;maxResults=15;videoCategoryId=2;part=player%2Cid;chart=mostPopular;,,
test_s4xw24xzeqt1_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,part=liveStreamingDetails%2Cstatistics%2CtopicDetails;chart=mostPopular;,,
test_rlb6ec15fos9_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=PT;hl=en;maxResults=40;videoCategoryId=17;part=status%2Cplayer%2Cid%2CliveStreamingDetails%2CcontentDetails%2Clocalizations%2CtopicDetails%2Csnippet%2CrecordingDetails;id=t22flliJLTQ;,,
test_qeco4nrb3kv8_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=it;part=id%2Cstatistics%2Cstatus%2CtopicDetails;id=zZa8PFYtWr4;maxWidth=7143;,,
test_1hv5i7y3gpr20_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=US;maxResults=1;videoCategoryId=20;part=recordingDetails%2Clocalizations%2Csnippet%2CcontentDetails%2Cid%2Cstatistics%2CliveStreamingDetails;id=5kUu97Vkwj4;,,
test_uv94xsbws5rl_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=pt;videoCategoryId=0;part=snippet%2Cstatus%2Cstatistics;chart=mostPopular;,,
test_1if12d9nw57w1_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=de;maxResults=7;part=player%2CtopicDetails%2Cstatistics;chart=mostPopular;,,
test_1jefhwt1x1dmd_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,maxHeight=4328;videoCategoryId=1;part=statistics%2Cid%2Cstatus%2CcontentDetails;chart=mostPopular;,,
test_ubmdbpwurp6b_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,videoCategoryId=2;part=status%2CtopicDetails%2CcontentDetails%2Cid;id=YHD77LIL7s0;,,
test_rhjddjq2i1y9_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=en;videoCategoryId=1;part=recordingDetails%2Cstatus%2CcontentDetails;chart=mostPopular;,,
test_tol9598x57hw_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,maxResults=21;videoCategoryId=15;part=player%2Cid%2Cstatistics%2Clocalizations;id=LGR-Qfeb88c;,,
test_sl0omxf212yg_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=fr;maxHeight=6183;videoCategoryId=2;part=localizations%2Cid;id=yDgLFOxnQ8Y;,,
test_tocw9ds42n38_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=PT;videoCategoryId=2;part=status%2Cid;id=TUJWx7vo44c;maxWidth=6622;,,
test_t4kmiu4iwi1v_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=PT;maxHeight=6046;part=liveStreamingDetails%2CtopicDetails%2CrecordingDetails%2CcontentDetails%2Cid;id=t22flliJLTQ;,,
test_1ibbihd3g780y_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=en;part=snippet%2Cstatus%2CtopicDetails;id=LGR-Qfeb88c;,,
test_1hb87phoolnqc_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,part=topicDetails%2Cplayer%2Csnippet;chart=mostPopular;maxWidth=6098;,,
test_1if0ifemoanad_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=IT;hl=pt;videoCategoryId=15;part=topicDetails%2Cplayer%2Csnippet;chart=mostPopular;maxWidth=7381;,,
test_skq2argmxlya_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,part=snippet%2CtopicDetails%2CcontentDetails%2CliveStreamingDetails%2Cid%2Clocalizations%2CrecordingDetails%2Cstatus;id=TUJWx7vo44c;,,
test_1iesqle5hoeuu_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=FR;hl=de;maxHeight=2259;maxResults=5;videoCategoryId=17;part=snippet%2CtopicDetails%2Cplayer%2Clocalizations;chart=mostPopular;maxWidth=4430;,,
test_ubj35wu2dkro_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,maxHeight=4645;maxResults=11;videoCategoryId=1;part=recordingDetails%2Clocalizations%2Csnippet%2CcontentDetails%2Cid%2Cstatistics%2CliveStreamingDetails;chart=mostPopular;maxWidth=1632;,,
test_ubj2gbdupqas_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,maxHeight=5819;part=snippet%2CtopicDetails%2Cplayer%2Clocalizations;id=zZa8PFYtWr4;,,
test_u7oiialzhp9y_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=ES;maxResults=23;part=player%2CtopicDetails;chart=mostPopular;maxWidth=6343;,,
test_ubrgftt9n23l_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=ES;maxResults=27;videoCategoryId=15;part=contentDetails%2Clocalizations%2CtopicDetails;chart=mostPopular;maxWidth=4905;,,
test_1h7qyal9o7rqp_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=pt;maxHeight=6784;videoCategoryId=2;part=id%2Csnippet%2Cstatistics%2CcontentDetails%2Cplayer;id=yDgLFOxnQ8Y;maxWidth=1278;,,
test_qy1oy0qd2mox_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=FR;hl=en;maxHeight=1519;part=recordingDetails;id=TUJWx7vo44c;,,
test_1hbfyde39x0dv_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=ES;maxResults=20;videoCategoryId=19;part=recordingDetails%2Cid;id=YHD77LIL7s0;,,
test_urv78lj7tyrd_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=PT;hl=fr;maxHeight=5884;maxResults=49;part=recordingDetails%2CtopicDetails%2Clocalizations;chart=mostPopular;maxWidth=5071;,,
test_qy258gd32s6o_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=PT;part=id%2Cstatistics%2Clocalizations;chart=mostPopular;,,
test_toamq9dd9c1j_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=IT;hl=it;maxHeight=2959;part=topicDetails%2Cid%2Clocalizations%2CrecordingDetails%2Cstatistics%2CliveStreamingDetails%2Cstatus%2CcontentDetails;id=LGR-Qfeb88c;,,
test_1ibc00yvmd73o_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=pt;part=snippet%2CrecordingDetails%2Cplayer;chart=mostPopular;,,
test_1ieuyk49m1xeq_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,maxHeight=7161;videoCategoryId=15;part=localizations%2CliveStreamingDetails%2Cid%2Cstatistics%2CrecordingDetails%2Cplayer%2CcontentDetails;chart=mostPopular;,,
test_rh7pzz1lbsxg_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,videoCategoryId=19;part=contentDetails%2Cplayer;chart=mostPopular;,,
test_qe9dbgj2tjcn_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,maxHeight=7352;maxResults=3;part=id%2Cstatus%2CrecordingDetails%2CtopicDetails%2Csnippet;chart=mostPopular;,,
test_1hbirbf6p45km_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=FR;hl=fr;maxHeight=1904;maxResults=13;videoCategoryId=0;part=status;id=zZa8PFYtWr4;,,
test_toan4i1gvf3r_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=pt;maxResults=44;part=status%2CtopicDetails%2Csnippet%2Cid;chart=mostPopular;maxWidth=2225;,,
test_1if114xfxxo4l_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,maxResults=2;part=recordingDetails%2CtopicDetails;chart=mostPopular;maxWidth=6239;,,
test_qhvlhk8og3zt_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=fr;maxHeight=3880;videoCategoryId=15;part=liveStreamingDetails%2Cplayer%2Cid;id=LGR-Qfeb88c;,,
test_1iepfbwzb1lbm_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=US;hl=fr;maxResults=46;part=recordingDetails%2Cstatus%2CcontentDetails;chart=mostPopular;,,
test_s4xeiavb7fp3_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,maxResults=7;part=contentDetails%2CrecordingDetails%2Cstatistics%2Cid;id=zZa8PFYtWr4;,,
test_vf3q0e0wcxno_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,part=player%2CrecordingDetails;id=5kUu97Vkwj4;,,
test_1hru9w7laqzhw_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,part=topicDetails%2CcontentDetails;chart=mostPopular;maxWidth=1287;,,
test_1iv6jxn8egjed_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=ES;maxHeight=104;maxResults=40;videoCategoryId=0;part=liveStreamingDetails%2Clocalizations%2Cstatistics;id=n8I-YVuaSR0;maxWidth=7463;,,
test_rhjcnud4m350_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=IT;part=statistics%2CrecordingDetails%2Cid;chart=mostPopular;,,
test_ubme3zzywy7p_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=fr;videoCategoryId=15;part=player%2Cstatus;chart=mostPopular;maxWidth=6662;,,
test_ubgam0qy0x81_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,part=localizations%2Cstatistics;id=t22flliJLTQ;,,
test_1hv2qrmzx4bp4_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,maxResults=5;part=snippet%2CliveStreamingDetails%2Cplayer%2Cstatistics%2Cid;chart=mostPopular;maxWidth=4948;,,
test_1jei7qiyhbn74_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,maxHeight=3256;maxResults=24;part=status%2Csnippet%2CcontentDetails%2CrecordingDetails%2Cplayer;chart=mostPopular;maxWidth=6955;,,
test_r17b8n5ez12t_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=DE;hl=es;maxHeight=6036;maxResults=26;part=localizations%2CtopicDetails%2Csnippet;id=5kUu97Vkwj4;,,
test_1iyqjhgeb742s_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=US;maxHeight=7648;maxResults=29;videoCategoryId=0;part=status%2Csnippet%2Cstatistics%2Clocalizations;id=5kUu97Vkwj4;maxWidth=2767;,,
test_1hrggnfq0qhra_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,maxHeight=1714;videoCategoryId=1;part=topicDetails%2Cid%2Cstatus%2CliveStreamingDetails;chart=mostPopular;,,
test_1iuyrbh0tcuup_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=PT;hl=fr;maxResults=39;videoCategoryId=0;part=statistics%2Cplayer;id=LGR-Qfeb88c;,,
test_1k229i5zvvkmw_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=US;hl=fr;maxResults=38;part=contentDetails%2Cplayer%2CrecordingDetails%2Cid%2CtopicDetails;id=zZa8PFYtWr4;,,
test_s13chn3j9kxl_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=pt;maxHeight=3785;videoCategoryId=15;part=contentDetails%2CrecordingDetails%2Cid%2Csnippet%2Cstatus%2Cplayer%2CtopicDetails%2CliveStreamingDetails;id=n8I-YVuaSR0;,,
test_1k25jzd4af6ep_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=es;maxHeight=3573;videoCategoryId=17;part=localizations%2CrecordingDetails;id=TUJWx7vo44c;maxWidth=6560;,,
test_1k1rpi14nvski_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=PT;hl=de;maxHeight=7095;videoCategoryId=20;part=statistics%2CcontentDetails%2CrecordingDetails%2CliveStreamingDetails;id=n8I-YVuaSR0;,,
test_1jy7r6m468egh_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=de;maxHeight=6909;maxResults=4;videoCategoryId=0;part=contentDetails%2Clocalizations%2Cplayer%2Cstatus%2Cstatistics;chart=mostPopular;,,
test_1ievjj9d7mybb_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=US;maxResults=6;part=statistics%2Csnippet;chart=mostPopular;maxWidth=1874;,,
test_sl8wruv0tdmb_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,part=topicDetails%2Cid%2Csnippet%2CliveStreamingDetails;id=TUJWx7vo44c;,,
test_qdya5odykqi9_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=ES;part=recordingDetails%2Cstatus;chart=mostPopular;,,
test_ubooce08pz5l_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=PT;maxResults=25;videoCategoryId=20;part=contentDetails%2Csnippet%2Cstatus%2Cid%2Cstatistics%2Clocalizations;id=t22flliJLTQ;,,
test_1jew3duc3yed0_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=FR;maxHeight=2825;part=localizations%2CtopicDetails%2CcontentDetails;chart=mostPopular;maxWidth=2611;,,
test_sobrrdkmp9o2_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=PT;hl=pt;maxResults=39;part=localizations%2Cid%2CtopicDetails;id=t22flliJLTQ;,,
test_s4pkca36l6b5_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=US;hl=fr;maxHeight=7723;maxResults=39;part=localizations%2Cplayer%2CrecordingDetails;chart=mostPopular;,,
test_1h7rfwkabhr90_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=US;hl=fr;maxHeight=1060;videoCategoryId=0;part=id%2CliveStreamingDetails%2Cstatus;chart=mostPopular;,,
test_1hbfzgwzxib08_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,hl=es;maxHeight=529;videoCategoryId=19;part=liveStreamingDetails%2Cid%2Clocalizations%2Cstatus%2Cstatistics;chart=mostPopular;,,
test_1k22u8f4q7iuo_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,regionCode=PT;maxHeight=2564;videoCategoryId=19;part=player%2CtopicDetails%2Csnippet;chart=mostPopular;,,
test_1iv6kpptlgktd_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,videoCategoryId=17;part=localizations%2CrecordingDetails%2CtopicDetails;chart=mostPopular;maxWidth=4660;,,
test_1h7zsbpxz5iy9_youtubevideoslist,False,none,True,youtube.videos.list,/youtube/v3/videos,GET,application/json,application/json,,,maxHeight=6851;maxResults=34;videoCategoryId=20;part=player%2CtopicDetails%2Cid%2Csnippet;chart=mostPopular;maxWidth=5670;,,
