testCaseId,faulty,faultyReason,fulfillsDependencies,operationId,path,httpMethod,inputContentType,outputContentType,headerParameters,pathParameters,queryParameters,formParameters,bodyParameter
test_1iun4nk10op5y_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=662;price=3%2C1%2C4;location=Tokyo;categories=scooterrentals;locale=zh_HK;open_at=1625995907;,,
test_vbq9jmka1mqu_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;limit=7;location=San+Francisco;attributes=reservation;locale=cs_CZ;open_at=2029019371;longitude=-98.75014;,,
test_u7wux8ss2xbp_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=806;price=2%2C4%2C3;latitude=33.66961;term=open;location=NYC;sort_by=distance;open_at=2142231843;,,
test_1jygjlbib6r74_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=877;price=3%2C4%2C2%2C1;location=Krakow;attributes=waitlist_reservation%2Chot_and_new%2Cwheelchair_accessible;sort_by=rating;locale=es_MX;open_at=1634525797;,,
test_r17tk5kahz5h_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=858;limit=46;term=ok;location=NYC;attributes=deals%2Cwheelchair_accessible%2Copen_to_all;sort_by=best_match;locale=fil_PH;radius=33852;open_at=1771791782;,,
test_s4ru9fk4m0xl_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=28;price=1%2C4;limit=47;location=Milan%2C+Italy;attributes=hot_and_new%2Ccashback%2Copen_to_all;radius=686;open_at=1683436239;,,
test_1iv9c3aneyd7o_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;limit=12;location=Krakow;sort_by=review_count;categories=spinesurgeons;locale=en_AU;open_at=2142256067;,,
test_1hrbekh8omd68_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=924;limit=49;term=exciting;location=San+Francisco;attributes=waitlist_reservation%2Cwheelchair_accessible%2Cdeals;sort_by=best_match;categories=medicalspa%2Cbaseballfields%2Cshipping_centers%2Cwatch_repair;locale=en_NZ;longitude=-83.997116;,,
test_vbpq1z6m2xww_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=844;price=3%2C4%2C2%2C1;latitude=42.652576;location=Tokyo;sort_by=review_count;categories=animalholistic;longitude=-82.29979;,,
test_1h7wzdixqn705_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;term=food;location=Tokyo;categories=emergencyrooms%2Cbeaches;,,
test_1jxzfuz24rpt1_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,latitude=43.02725;location=NYC;sort_by=distance;locale=en_GB;,,
test_t4vowse30v91_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=573;price=1%2C3%2C4%2C2;location=Paris;attributes=hot_and_new%2Cwheelchair_accessible%2Cdeals;sort_by=rating;categories=autoinsurance;open_at=1735824553;longitude=-117.24983;,,
test_s4xdt1akmcdv_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=322;limit=3;location=Juarez%2C+Mexico;locale=es_CL;open_at=1662485023;,,
test_vf96g4cg33ae_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;price=1%2C3%2C2;latitude=47.386078;limit=2;term=ok;location=Krakow;categories=wallpapering;radius=31427;,,
test_skv2oc1gt4rm_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;limit=47;term=open;location=Krakow;sort_by=distance;longitude=-80.27832;,,
test_t89mx79d28fs_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;price=3%2C1%2C2;limit=22;location=Paris;categories=glassandmirrors;locale=es_CL;radius=9676;,,
test_uvendvfeqdyx_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=252;latitude=44.18895;limit=46;location=Seville%2C+Spain;attributes=wheelchair_accessible%2Crequest_a_quote;categories=bookbinding;radius=11562;open_at=2057437143;longitude=-117.17647;,,
test_rhb1c3bwtanq_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;latitude=35.601543;limit=15;attributes=open_to_all%2Cdeals;locale=en_CH;open_at=1816897246;longitude=-95.14338;,,
test_1if0kdju0x3ci_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=true;offset=270;price=4%2C3%2C2;latitude=42.453377;sort_by=best_match;categories=hawaiian;longitude=-109.52123;,,
test_1jyouixtzs5ys_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=true;latitude=46.842384;limit=4;location=Egypt;categories=bookstores;radius=10040;,,
test_1huxofsjjc1ut_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,limit=41;term=cinema;location=San+Francisco;sort_by=review_count;locale=en_MY;radius=24838;,,
test_urejhvmkkew5_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=366;price=2%2C1;latitude=47.19982;limit=8;term=open;sort_by=rating;categories=translationservices;radius=27195;open_at=1937892188;longitude=-110.502426;,,
test_ubj2dqogb41h_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=true;term=exciting;location=Krakow;sort_by=review_count;locale=nl_NL;longitude=-92.4746;,,
test_qxfz1k3ag4l5_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,price=2%2C4%2C3;location=Tokyo;attributes=reservation%2Cgender_neutral_restrooms;sort_by=distance;locale=fr_BE;radius=33152;longitude=-84.95117;,,
test_1hv5glf9duzq9_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=76;term=public;location=Seville%2C+Spain;sort_by=review_count;radius=11449;open_at=1736254269;,,
test_1k1zkj2byw5dc_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=67;price=4%2C2%2C3%2C1;latitude=45.554558;limit=40;sort_by=rating;locale=en_GB;open_at=1675103760;longitude=-114.81408;,,
test_skxwskt4jhic_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=true;offset=479;latitude=35.267162;limit=17;term=ok;location=NYC;attributes=gender_neutral_restrooms%2Cwheelchair_accessible;sort_by=distance;,,
test_1hux6iduysj03_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,latitude=35.56376;location=Paris;attributes=request_a_quote%2Chot_and_new%2Copen_to_all;locale=pt_BR;,,
test_ubgu5xe94lyv_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=true;latitude=46.042885;attributes=cashback%2Creservation%2Crequest_a_quote;categories=uniforms%2Clactationservices%2Cstucco;locale=nb_NO;longitude=-84.94383;,,
test_to4jp08z86lh_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;price=2%2C4%2C3%2C1;limit=31;term=cafe;location=San+Francisco;attributes=cashback%2Cdeals%2Copen_to_all;sort_by=best_match;categories=cosmetics%2Calgarve;locale=ja_JP;,,
test_1iev1zthizzac_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,latitude=45.20341;limit=48;term=ok;location=NYC;locale=ja_JP;,,
test_t4ndl6vt7pdl_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,price=3%2C1;latitude=42.925797;limit=19;sort_by=distance;radius=37986;longitude=-88.56965;,,
test_1jym3x3r2sd9s_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;latitude=36.70034;limit=43;term=cafe;location=Seville%2C+Spain;sort_by=best_match;categories=lounges%2Cteochew%2Cchinese%2Cchiropractors;longitude=-110.58763;,,
test_rhtym0uofzg2_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=true;latitude=46.17131;term=open;sort_by=distance;locale=fr_FR;radius=24431;longitude=-92.92474;,,
test_tol95b6aa1px_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=449;price=1;latitude=38.131123;limit=22;location=Krakow;attributes=deals%2Creservation%2Cwheelchair_accessible;sort_by=rating;categories=refinishing;locale=zh_TW;,,
test_1h7wjh6ez0to6_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,price=3%2C1%2C4;latitude=34.67111;limit=27;location=Paris;attributes=reservation%2Ccashback%2Cdeals;sort_by=best_match;open_at=1825644253;longitude=-118.751434;,,
test_1hrdohj5nquld_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=true;offset=285;limit=48;location=Seville%2C+Spain;attributes=reservation%2Cdeals%2Chot_and_new;sort_by=rating;categories=recreation;radius=9721;longitude=-83.96048;,,
test_urmcfk636jj7_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=112;price=1%2C4%2C2%2C3;latitude=43.524292;limit=9;location=Melbourne;attributes=reservation%2Cgender_neutral_restrooms;sort_by=review_count;radius=29817;,,
test_u7zmpievg8c5_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=179;term=exciting;location=Juarez%2C+Mexico;attributes=deals%2Cgender_neutral_restrooms%2Chot_and_new;categories=kosher%2Cpulquerias;locale=de_CH;open_at=1900713872;longitude=-86.68056;,,
test_qxnudzostg6t_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=266;price=2%2C4%2C3%2C1;term=cafe;location=Egypt;sort_by=best_match;radius=37015;open_at=1648752214;longitude=-102.79352;,,
test_sl0n2ykabw4i_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=234;price=2%2C1%2C3;latitude=37.434757;limit=50;location=Krakow;attributes=cashback%2Chot_and_new%2Crequest_a_quote;sort_by=distance;open_at=1844184127;longitude=-84.86029;,,
test_qxi83wov2hk5_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=196;latitude=36.26994;location=Krakow;attributes=cashback%2Cdeals%2Copen_to_all;sort_by=review_count;categories=suppliesrestaurant%2Cpalatine%2Cscottish%2Cmakerspaces%2Cpropane;locale=en_HK;longitude=-88.18413;,,
test_u7zkreucnlfd_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,price=3%2C1%2C2;term=exciting;location=Seville%2C+Spain;attributes=hot_and_new%2Ccashback%2Cdeals;locale=pl_PL;,,
test_trtn7jxlh00z_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=566;latitude=38.08251;term=exciting;attributes=reservation%2Cdeals%2Cwaitlist_reservation;sort_by=distance;categories=realestate;locale=it_IT;radius=25509;open_at=1774935135;longitude=-106.07364;,,
test_1hr5bzofe97hv_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;price=4%2C3;latitude=43.57583;limit=39;term=cafe;locale=de_DE;open_at=1897861712;longitude=-117.91744;,,
test_1hr5ebz0f86cx_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=266;limit=35;term=public;location=Juarez%2C+Mexico;attributes=request_a_quote%2Ccashback%2Cwaitlist_reservation;sort_by=rating;categories=hifi%2Cawnings%2Cflowers;locale=pt_PT;open_at=1840707663;,,
test_s4m9xdt8t3qr_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=916;latitude=35.82811;limit=20;location=Egypt;attributes=reservation%2Crequest_a_quote%2Cgender_neutral_restrooms;locale=fr_CA;open_at=2055156986;longitude=-87.698494;,,
test_1iemo0h1xf391_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,price=3%2C2%2C1;latitude=38.204533;sort_by=review_count;locale=en_NZ;open_at=1622351934;longitude=-102.30028;,,
test_t86vxhmmxni0_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=970;latitude=37.975323;categories=beerhall;locale=zh_TW;radius=679;longitude=-84.433945;,,
test_s4p1bei34p4m_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=10;price=1%2C4%2C2;limit=9;term=cheap;location=Egypt;attributes=request_a_quote%2Copen_to_all%2Cgender_neutral_restrooms;categories=motorcycledealers%2Cmaterialeelettrico%2Cautoinsurance;locale=es_ES;radius=602;open_at=1759154317;longitude=-94.77637;,,
test_uvbeutvefrjt_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,price=3%2C1;latitude=39.48104;limit=9;term=cinema;sort_by=rating;categories=donationcenter%2Chostels;radius=17677;longitude=-114.74988;,,
test_rhr6reqyqag2_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,latitude=40.701084;limit=18;attributes=gender_neutral_restrooms%2Crequest_a_quote%2Chot_and_new;sort_by=distance;categories=service_stations;locale=pt_BR;radius=30548;open_at=1989714653;longitude=-92.38924;,,
test_vbbuptx4ztr7_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=165;limit=31;location=Paris;sort_by=distance;locale=nl_NL;radius=12962;,,
test_u7ulgt0vtc9u_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=738;limit=43;term=cheap;location=Tokyo;attributes=waitlist_reservation%2Chot_and_new%2Cwheelchair_accessible;sort_by=best_match;locale=pt_BR;open_at=1977788819;,,
test_u82xkyjf2350_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=true;offset=36;location=Paris;attributes=waitlist_reservation%2Cdeals;locale=ja_JP;radius=541;longitude=-98.2072;,,
test_1hv37ze97evjs_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,price=4%2C3;limit=7;term=public;location=San+Francisco;attributes=wheelchair_accessible%2Crequest_a_quote%2Creservation;sort_by=rating;locale=en_CH;open_at=1839871051;,,
test_rlao0eqywqbd_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=true;limit=40;term=food;location=Krakow;sort_by=best_match;locale=en_NZ;,,
test_qhvm9o29hlk1_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=115;price=3%2C1%2C4%2C2;location=Melbourne;categories=furniturerepair%2Cczechslovakian;radius=7641;,,
test_1iv11xq5mvkmt_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=675;price=3%2C1%2C4;term=exciting;location=Paris;attributes=gender_neutral_restrooms%2Creservation%2Chot_and_new;radius=12149;open_at=1818012009;,,
test_somxnlen6m2f_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=true;offset=921;term=cheap;location=Krakow;sort_by=distance;categories=laser_hair_removal;radius=36259;,,
test_1jew11jsit2le_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=752;location=Melbourne;attributes=wheelchair_accessible%2Chot_and_new%2Ccashback;sort_by=best_match;categories=seniorcenters;open_at=1973868111;longitude=-106.161575;,,
test_1ibhjkoy1oje9_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=178;limit=27;location=Milan%2C+Italy;open_at=1982548493;longitude=-115.808;,,
test_trrbf9dao9ir_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=57;limit=24;location=Milan%2C+Italy;open_at=1836502564;,,
test_qhnu1hc01xyp_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=832;price=1%2C2%2C4%2C3;latitude=46.064953;limit=3;open_at=1815682255;longitude=-102.39077;,,
test_u805elsdpxlt_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=769;price=1%2C3;latitude=47.369667;limit=41;attributes=request_a_quote%2Cgender_neutral_restrooms%2Copen_to_all;locale=de_CH;open_at=1795909029;longitude=-94.510506;,,
test_vbprjiuf6lh4_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,price=4%2C3%2C1%2C2;location=Egypt;locale=pt_PT;open_at=1837171278;,,
test_toam11djsy0h_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=true;offset=647;price=4%2C2%2C3;latitude=33.80969;location=Tokyo;attributes=reservation%2Copen_to_all%2Cgender_neutral_restrooms;sort_by=rating;categories=firedepartments;locale=de_DE;longitude=-97.82563;,,
test_1jer0zbxecep1_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=609;price=2%2C1%2C4;latitude=37.41489;limit=24;sort_by=best_match;locale=es_AR;radius=12471;open_at=1998939890;longitude=-89.5064;,,
test_sohvyk3dproh_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;latitude=36.046223;limit=31;sort_by=best_match;categories=pakistani;locale=fr_FR;longitude=-89.77298;,,
test_1iyeye3c59n52_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,price=2%2C4;latitude=37.93519;term=ok;location=Juarez%2C+Mexico;categories=greek;open_at=1681961487;,,
test_rhrnzm5b1ld1_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,price=1;latitude=40.56443;term=ok;location=Milan%2C+Italy;sort_by=review_count;categories=empanadas;locale=cs_CZ;radius=50;,,
test_u7raa0iziiig_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;limit=19;term=cafe;location=San+Francisco;locale=nb_NO;radius=33282;open_at=1742088952;,,
test_t8f63244zgvp_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=475;term=cinema;location=Krakow;attributes=request_a_quote%2Chot_and_new%2Cwaitlist_reservation;locale=es_AR;radius=18952;open_at=1840812413;,,
test_ubj56h5vfeb5_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=477;price=1%2C4%2C2%2C3;location=Krakow;sort_by=review_count;radius=36141;open_at=1752435491;longitude=-80.968;,,
test_1hux4y91fz71f_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=825;price=1%2C2%2C4;latitude=36.76798;limit=10;term=ok;attributes=gender_neutral_restrooms%2Ccashback%2Creservation;sort_by=review_count;longitude=-116.18075;,,
test_rl53oeykfe47_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=893;price=3%2C2%2C4%2C1;location=Egypt;sort_by=best_match;open_at=2079563808;longitude=-81.48826;,,
test_s0v0ul96w3mr_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=true;location=Paris;attributes=waitlist_reservation%2Chot_and_new%2Cgender_neutral_restrooms;categories=pathologists%2Cpastashops;radius=34038;longitude=-90.21881;,,
test_t4hvlhq9yijl_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=227;limit=4;location=Seville%2C+Spain;longitude=-83.05809;,,
test_urp5rsps2wq9_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=190;price=1%2C2%2C3;latitude=44.39753;limit=9;location=Egypt;attributes=request_a_quote%2Cwaitlist_reservation%2Cgender_neutral_restrooms;sort_by=distance;categories=breweries%2Cpetservices%2Caccountants%2Cshedsandoutdoorstorage;radius=5333;longitude=-80.1744;,,
test_1jel0zkoi7pro_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=true;offset=435;price=3%2C2%2C4;limit=37;term=cheap;location=Seville%2C+Spain;attributes=open_to_all%2Cdeals%2Cgender_neutral_restrooms;categories=comfortfood%2Cdrivethrubars%2Cherbsandspices;radius=27380;longitude=-96.402176;,,
test_toiglh3b4bc4_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=966;latitude=35.755276;limit=34;categories=buffets;locale=es_ES;radius=23931;longitude=-80.80778;,,
test_1jy5072qxcswx_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,latitude=33.430447;limit=45;term=exciting;location=Krakow;sort_by=rating;categories=courthouses%2Cgrillingequipment%2Chealthinsurance;radius=13644;open_at=1959227216;longitude=-107.596985;,,
test_qxfhkqx51t88_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;latitude=43.834366;attributes=reservation%2Crequest_a_quote%2Copen_to_all;sort_by=review_count;locale=de_DE;radius=5996;longitude=-113.18952;,,
test_vbngj4mirsj5_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;limit=29;location=NYC;attributes=cashback%2Creservation%2Cgender_neutral_restrooms;sort_by=review_count;categories=norwegian;locale=de_AT;open_at=1661293966;longitude=-109.91416;,,
test_ts4otvp3a9no_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=946;latitude=46.55538;term=cinema;location=Krakow;attributes=open_to_all%2Cwaitlist_reservation;categories=czech;locale=pt_PT;open_at=1737520361;,,
test_1iv3tnf27z511_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=510;latitude=43.000977;attributes=waitlist_reservation%2Cdeals%2Cgender_neutral_restrooms;categories=carpet_cleaning;open_at=1811486961;longitude=-112.05219;,,
test_s505w5le6iwl_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=true;offset=736;price=4%2C2%2C3;latitude=45.489;location=Paris;sort_by=distance;categories=plus_size_fashion%2Csyrian;radius=14371;,,
test_1hrubiwrg7rqx_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=662;price=1%2C4%2C2%2C3;latitude=34.88297;location=Egypt;sort_by=best_match;categories=auto_detailing;locale=pl_PL;open_at=1863373250;longitude=-117.003;,,
test_u7rao9umdhde_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=886;price=2%2C4%2C3;limit=14;location=Egypt;attributes=cashback%2Cwaitlist_reservation%2Chot_and_new;sort_by=distance;locale=en_US;radius=18952;open_at=2053519830;longitude=-112.194084;,,
test_qdqh7rvtneic_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;price=3%2C2%2C1%2C4;limit=5;term=public;location=NYC;attributes=waitlist_reservation%2Creservation%2Ccashback;categories=accessories%2Cpubs%2Cleather;open_at=2055146409;,,
test_t81d8cxlxvmp_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,offset=787;latitude=42.181236;location=San+Francisco;attributes=reservation%2Crequest_a_quote%2Cwaitlist_reservation;locale=fr_CH;open_at=2101608003;longitude=-114.082245;,,
test_rl7xsjf45gs5_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=234;latitude=41.526363;term=open;attributes=open_to_all%2Cgender_neutral_restrooms%2Cwheelchair_accessible;sort_by=distance;open_at=1635948310;longitude=-110.33196;,,
test_1ibeaktmdzjom_getBusinesses,False,none,True,getBusinesses,/businesses/search,GET,application/json,application/json,Authorization=,,open_now=false;offset=240;latitude=46.865646;location=Egypt;sort_by=rating;categories=mountainbiking%2Cburgers;locale=en_GB;open_at=1825124131;longitude=-89.712296;,,
